month,log_biomasa,log_seasonal_mean,residuo_ou,delta_log,delta_log_lag1,delta_log_sq,z_score,es_salto
2009-02,-6.314926410435618,-2.1965283036696674,-4.11839810676595,-1.328601060850838,-0.5663574340552078,1.7651807788939724,-1.456341930937404,0
2009-03,-5.2086707925744475,-1.8917288103506313,-3.316941982223816,1.1062556178611702,-1.328601060850838,1.2238014920493994,-1.2642764932731771,0
2009-04,-5.417059886929516,-1.7304673817582232,-3.6865925051712924,-0.20838909435506814,1.1062556178611702,0.04342601464612549,-1.3170919246301676,0
2009-05,-3.1358368475418237,-1.2776179839026194,-1.8582188636392043,2.281223039387692,-0.20838909435506814,5.20397855543322,-0.6782448986254546,0
2009-06,-4.226091709755363,-1.3893075586296593,-2.8367841511257037,-1.0902548622135395,2.281223039387692,1.188655664580264,-0.8844639191646083,0
2009-07,-5.472929162058047,-1.1969100651285831,-4.276019096929463,-1.2468374523026835,-1.0902548622135395,1.5546036324646466,-1.5159977496415302,1
2009-08,-3.678794921549361,-1.077502327774256,-2.6012925937751055,1.7941342405086855,-1.2468374523026835,3.2189176729656777,-1.0962371039515981,0
2009-09,-3.577259980508825,-1.1964691620374177,-2.3807908184714073,0.10153494104053618,1.7941342405086855,0.010309344252105158,-1.0822171773887006,0
2009-10,-2.6837251171282914,-1.5136344869673162,-1.1700906301609753,0.8935348633805336,0.10153494104053618,0.7984045520764688,-0.6602873274236627,0
2009-11,-3.472929902187201,-1.9127366597082123,-1.5601932424789888,-0.7892047850589097,0.8935348633805336,0.6228441927598798,-0.9449854434903908,0
2009-12,-4.497781163288106,-2.1774120159275543,-2.320369147360552,-1.0248512611009053,-0.7892047850589097,1.050320107380116,-0.9740309961880148,0
2010-01,-4.554062012950669,-2.3972465235340255,-2.1568154894166436,-0.05628084966256264,-1.0248512611009053,0.003167534038739977,-0.7074050209040368,0
2010-02,-3.965604090840813,-2.1965283036696674,-1.7690757871711456,0.588457922109856,-0.05628084966256264,0.3462827260938494,-0.625577999278604,0
2010-03,-4.323626558988626,-1.8917288103506313,-2.4318977486379945,-0.358022468147813,0.588457922109856,0.1281800876986518,-0.9269354646913794,0
2010-04,-4.69955083199189,-1.7304673817582232,-2.9690834502336667,-0.3759242730032639,-0.358022468147813,0.1413190590330325,-1.0607507692728138,0
2010-05,-3.0188814156433117,-1.2776179839026194,-1.7412634317406923,1.6806694163485782,-0.3759242730032639,2.8246496870494706,-0.6355564798369645,0
2010-06,-4.05485374483218,-1.3893075586296593,-2.665546186202521,-1.0359723291888687,1.6806694163485782,1.0732386668450098,-0.8310746609421844,0
2010-07,-3.069570315579333,-1.1969100651285831,-1.87266025045075,0.9852834292528474,-1.0359723291888687,0.9707834359602507,-0.6639233037020537,0
2010-08,-2.7706383886138384,-1.077502327774256,-1.6931360608395825,0.29893192696549464,0.9852834292528474,0.08936029695930382,-0.7135216454974721,0
2010-09,-3.8724570413372907,-1.1964691620374177,-2.675987879299873,-1.1018186527234524,0.29893192696549464,1.2140043434893237,-1.2164025612807376,0
2010-10,-2.540681773203073,-1.5136344869673162,-1.0270472862357567,1.3317752681342179,-1.1018186527234524,1.773625364813968,-0.5795673346029934,0
2010-11,-2.774742552166077,-1.9127366597082123,-0.8620058924578649,-0.23406077896300426,1.3317752681342179,0.05478444824876834,-0.5221039281527304,0
2010-12,-3.0372523066641364,-2.1774120159275543,-0.8598402907365821,-0.26250975449805924,-0.23406077896300426,0.06891137120663134,-0.3609387307624842,0
2011-01,-5.525173114904738,-2.3972465235340255,-3.1279265913707124,-2.4879208082406015,-0.26250975449805924,6.189749948076567,-1.0259157478293917,0
2011-02,-2.826252939259023,-2.1965283036696674,-0.6297246355893558,2.6989201756457146,-2.4879208082406015,7.2841701145074955,-0.22268230704710115,0
2011-03,-3.2670049128094294,-1.8917288103506313,-1.375276102458798,-0.4407519735504062,2.6989201756457146,0.19426230218857796,-0.5241964609020069,0
2011-04,-1.6743371429224814,-1.7304673817582232,0.056130238835741864,1.592667769886948,-0.4407519735504062,2.5365906252366646,0.02005339190442564,0
2011-05,-0.7963111953805047,-1.2776179839026194,0.4813067885221147,0.8780259475419767,1.592667769886948,0.770929564556986,0.17567568620501736,0
2011-06,-0.19269879001729234,-1.3893075586296593,1.196608768612367,0.6036124053632124,0.8780259475419767,0.364347935908363,0.37308347227392985,0
2011-07,0.049494269218597696,-1.1969100651285831,1.246404334347181,0.24219305923589005,0.6036124053632124,0.05865747794203934,0.44189376220761656,0
2011-08,-0.034106826369416615,-1.077502327774256,1.0433955014048393,-0.08360109558801432,0.24219305923589005,0.006989143183516307,0.4397078842546593,0
2011-09,-0.023276168355216568,-1.1964691620374177,1.1731929936822012,0.010830658014200047,-0.08360109558801432,0.00011730315302055571,0.5332890232541023,0
2011-10,-1.17075031874951,-1.5136344869673162,0.3428841682178061,-1.1474741503942936,0.010830658014200047,1.3166969258231058,0.19349105548967047,0
2011-11,-1.625559326750756,-1.9127366597082123,0.2871773329574563,-0.4548090080012459,-1.1474741503942936,0.20685123375907735,0.17393896599244124,0
2011-12,-2.4091763171404743,-2.1774120159275543,-0.23176430121292002,-0.7836169903897183,-0.4548090080012459,0.61405558762744,-0.09728866350771297,0
2012-01,-2.1790533510601957,-2.3972465235340255,0.21819317247382974,0.2301229660802786,-0.7836169903897183,0.052956579517585055,0.07156427913855308,0
2012-02,-1.4524818837224531,-2.1965283036696674,0.7440464199472143,0.7265714673377426,0.2301229660802786,0.5279060971493204,0.2631086096686012,0
2012-03,-0.8470647383923774,-1.8917288103506313,1.044664071958254,0.6054171453300757,0.7265714673377426,0.366529919859618,0.39818128765049354,0
2012-04,-0.6070123634990304,-1.7304673817582232,1.1234550182591927,0.24005237489334696,0.6054171453300757,0.057625142691936,0.40137159996902566,0
2012-05,-0.016431348541480515,-1.2776179839026194,1.261186635361139,0.5905810149575499,0.24005237489334696,0.34878593522828977,0.4603297374632501,0
2012-06,0.4350872656114921,-1.3893075586296593,1.8243948242411514,0.4515186141529726,0.5905810149575499,0.20386905892662097,0.5688171219201278,0
2012-07,0.4015601196175534,-1.1969100651285831,1.5984701847461364,-0.03352714599393869,0.4515186141529726,0.0011240695184988791,0.5667133724178963,0
2012-08,-0.5331514589062891,-1.077502327774256,0.5443508688679668,-0.9347115785238425,-0.03352714599393869,0.8736857350265333,0.22940042248586318,0
2012-09,-1.1455217207570212,-1.1964691620374177,0.05094744128039652,-0.6123702618507321,-0.9347115785238425,0.3749973375991342,0.02315877382837339,0
2012-10,-1.679895141405644,-1.5136344869673162,-0.16626065443832783,-0.5343734206486228,-0.6123702618507321,0.28555495269570996,-0.09382162402214062,0
2012-11,-2.719268647506667,-1.9127366597082123,-0.8065319877984547,-1.039373506101023,-0.5343734206486228,1.0802972851847332,-0.4885042233408938,0
2012-12,-3.175370758939752,-2.1774120159275543,-0.9979587430121977,-0.456102111433085,-1.039373506101023,0.20802913605371828,-0.4189172872413082,0
2013-01,-4.706988953198272,-2.3972465235340255,-2.309742429664247,-1.5316181942585203,-0.456102111433085,2.3458542929837303,-0.7575628975946879,0
2013-02,-4.438720664799141,-2.1965283036696674,-2.2421923611294736,0.2682682883991312,-1.5316181942585203,0.07196787456059943,-0.792880792018577,0
2013-03,-2.8738183737589855,-1.8917288103506313,-0.9820895634083542,1.5649022910401555,0.2682682883991312,2.4489191805027275,-0.3743305598832504,0
2013-04,-3.14149170199212,-1.7304673817582232,-1.4110243202338966,-0.2676733282331343,1.5649022910401555,0.07164901064740324,-0.5041101600000368,0
2013-05,-2.8994562581891525,-1.2776179839026194,-1.6218382742865332,0.24203544380296727,-0.2676733282331343,0.05858115605689933,-0.5919666178482681,0
2013-06,-4.112644206523137,-1.3893075586296593,-2.7233366478934773,-1.2131879483339842,0.24203544380296727,1.471824997982822,-0.8490928024413296,0
2013-07,-3.7094507946438364,-1.1969100651285831,-2.512540729515253,0.40319341187930036,-1.2131879483339842,0.16256492738287115,-0.8907832274563495,0
2013-08,-3.2740324538003316,-1.077502327774256,-2.196530126026076,0.43541834084350484,0.40319341187930036,0.18958913154291054,-0.9256620458073085,0
2013-09,-3.390843045674666,-1.1964691620374177,-2.1943738836372484,-0.11681059187433451,0.43541834084350484,0.013644714374032344,-0.9974791115878561,0
2013-10,-3.848459341701777,-1.5136344869673162,-2.334824854734461,-0.45761629602711107,-0.11681059187433451,0.20941267438957256,-1.317552011439375,0
2013-11,-3.481732596176485,-1.9127366597082123,-1.5689959364682728,0.36672674552529205,-0.45761629602711107,0.1344885058835723,-0.9503171020676044,0
2013-12,-4.406839770794917,-2.1774120159275543,-2.229427754867363,-0.9251071746184323,0.36672674552529205,0.8558232845304986,-0.9358561500754353,0
2014-01,-3.9046614654299376,-2.3972465235340255,-1.5074149418959122,0.5021783053649798,-0.9251071746184323,0.2521830503792429,-0.49441081247582885,0
2014-02,-4.194814450950042,-2.1965283036696674,-1.9982861472803743,-0.29015298552010416,0.5021783053649798,0.08418875500622977,-0.7066310324673896,0
2014-03,-0.7999371118802563,-1.8917288103506313,1.091791698470375,3.3948773390697857,-0.29015298552010416,11.525192147329548,0.416144324297606,0
2014-04,-0.07005817100651843,-1.7304673817582232,1.6604092107517048,0.7298789408737378,3.3948773390697857,0.5327232683309693,0.5932067512194458,0
2014-05,0.8747709724335438,-1.2776179839026194,2.1523889563361633,0.9448291434400623,0.7298789408737378,0.8927021102936818,0.7856161930429182,0
2014-06,1.0965415892753958,-1.3893075586296593,2.4858491479050553,0.22177061684185195,0.9448291434400623,0.04918220649441551,0.7750479989588327,0
2014-07,1.0292621523361407,-1.1969100651285831,2.2261722174647236,-0.06727943693925509,0.22177061684185195,0.004526522634863202,0.7892556126361677,0
2014-08,1.0481495016960602,-1.077502327774256,2.125651829470316,0.018887349359919536,-0.06727943693925509,0.00035673196584365294,0.8957925037437807,0
2014-09,1.0629230629730855,-1.1964691620374177,2.259392225010503,0.014773561277025227,0.018887349359919536,0.00021825811280601926,1.0270339827397181,0
2014-10,0.7226028848914275,-1.5136344869673162,2.236237371858744,-0.34032017808165793,0.014773561277025227,0.11581782360953137,1.2619186579986437,0
2014-11,-0.13451516169478664,-1.9127366597082123,1.7782214980134257,-0.8571180465862142,-0.34032017808165793,0.7346513457837676,1.077041859413767,0
2014-12,0.14754111587986304,-2.1774120159275543,2.3249531318074173,0.2820562775746497,-0.8571180465862142,0.07955574371926782,0.9759552343819113,0
2015-01,0.19965627492184596,-2.3972465235340255,2.5969027984558712,0.05211515904198291,0.2820562775746497,0.0027159898019711733,0.8517474431363156,0
2015-02,0.62867760659381,-2.1965283036696674,2.8252059102634774,0.42902133167196405,0.05211515904198291,0.18405930302958537,0.9990451928115907,0
2015-03,1.0406497078649544,-1.8917288103506313,2.932378518215586,0.41197210127114436,0.42902133167196405,0.16972101222576202,1.1176973398472418,0
2015-04,1.1031320813024237,-1.7304673817582232,2.833599463060647,0.06248237343746932,0.41197210127114436,0.0039040469903793714,1.012347029187092,0
2015-05,1.603236246243873,-1.2776179839026194,2.8808542301464923,0.5001041649414493,0.06248237343746932,0.2501041757917843,1.0515040631186907,0
2015-06,1.8046068065618854,-1.3893075586296593,3.193914365191545,0.20137056031801248,0.5001041649414493,0.040550102562790305,0.9958114070090484,0
2015-07,2.052956791153736,-1.1969100651285831,3.2498668562823188,0.24834998459185043,0.20137056031801248,0.06167771484677234,1.1521910284021963,0
2015-08,1.8220576737954606,-1.077502327774256,2.8995600015697165,-0.23089911735827529,0.24834998459185043,0.053314402396830586,1.2219329984105136,0
2015-09,1.403218957594886,-1.1964691620374177,2.5996881196323036,-0.41883871620057467,-0.23089911735827529,0.17542587018854552,1.1817195853963258,0
2015-10,0.6676371254984627,-1.5136344869673162,2.1812716124657787,-0.7355818320964232,-0.41883871620057467,0.5410806317103306,1.230901236412762,0
