month,biomasa_mt,log_biomasa,fuente,mes,anio,month_sin,month_cos,log_seasonal_mean,log_seasonal_std,z_score,log_biomasa_lag1,log_biomasa_lag2,log_biomasa_lag3,delta_log,post_2011
2002-10,0.0348870028250557,-3.355640902361837,mendeley,10,2002,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-1.0394523823772206,-3.481903001098958,-3.9451273205965687,-3.051665957856896,0.1262620987371208,0
2002-11,0.0266303004146113,-3.625705560609337,mendeley,11,2002,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-1.0375193485207628,-3.355640902361837,-3.481903001098958,-3.9451273205965687,-0.27006465824750014,0
2002-12,0.0073903755138824,-4.907576596215368,mendeley,12,2002,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-1.1460525274264737,-3.625705560609337,-3.355640902361837,-3.481903001098958,-1.2818710356060312,0
2003-01,0.0049572329735503,-5.306907360422089,mendeley,1,2003,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-0.9543276628169854,-4.907576596215368,-3.625705560609337,-3.355640902361837,-0.399330764206721,0
2003-02,0.0082792307903642,-4.794005093830723,mendeley,2,2003,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-0.9185159535533023,-5.306907360422089,-4.907576596215368,-3.625705560609337,0.5129022665913663,0
2003-03,0.0442759193321434,-3.1173143088066744,mendeley,3,2003,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-0.4671408015269624,-4.794005093830723,-5.306907360422089,-4.907576596215368,1.6766907850240487,0
2003-04,0.0200853776302899,-3.907763159952515,mendeley,4,2003,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-0.7778724344956629,-3.1173143088066744,-4.794005093830723,-5.306907360422089,-0.7904488511458405,0
2003-05,0.026361455069855,-3.635852333018491,mendeley,5,2003,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-0.8607492090133652,-3.907763159952515,-3.1173143088066744,-4.794005093830723,0.271910826934024,0
2003-06,0.0196471891852572,-3.929820944008039,mendeley,6,2003,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-0.7920914337561595,-3.635852333018491,-3.907763159952515,-3.1173143088066744,-0.2939686109895483,0
2003-07,0.0324233508005591,-3.4288763812031373,mendeley,7,2003,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-0.7913098224641855,-3.929820944008039,-3.635852333018491,-3.907763159952515,0.5009445628049018,0
2003-08,0.0394226007051587,-3.2334159798119337,mendeley,8,2003,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-0.9085454454201334,-3.4288763812031373,-3.929820944008039,-3.635852333018491,0.19546040139120358,0
2003-09,0.0456302169408368,-3.087185107792194,mendeley,9,2003,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-0.8594477339980198,-3.2334159798119337,-3.4288763812031373,-3.929820944008039,0.1462308720197396,0
2003-10,0.273205365453455,-1.2975315085301975,mendeley,10,2003,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,0.12194786831248097,-3.087185107792194,-3.2334159798119337,-3.4288763812031373,1.7896535992619966,0
2003-11,0.02793092976274,-3.578020574741787,mendeley,11,2003,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-1.00863727398602,-1.2975315085301975,-3.087185107792194,-3.2334159798119337,-2.2804890662115893,0
2003-12,0.0097225953169274,-4.633302585382526,mendeley,12,2003,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-1.0309193865191817,-3.578020574741787,-1.2975315085301975,-3.087185107792194,-1.055282010640739,0
2004-01,0.0145877579267825,-4.227572531619021,mendeley,1,2004,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-0.6003210818746344,-4.633302585382526,-3.578020574741787,-1.2975315085301975,0.4057300537635049,0
2004-02,0.0206860598163072,-3.8782951960566034,mendeley,2,2004,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-0.5947039552639776,-4.227572531619021,-4.633302585382526,-3.578020574741787,0.3492773355624177,0
2004-03,0.0455156584881734,-3.089698847661035,mendeley,3,2004,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-0.4566149682249512,-3.8782951960566034,-4.227572531619021,-4.633302585382526,0.7885963483955685,0
2004-04,0.0211089118560988,-3.8580599174485575,mendeley,4,2004,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-0.760115185969261,-3.089698847661035,-3.8782951960566034,-4.227572531619021,-0.7683610697875225,0
2004-05,0.0065990349263249,-5.020831712388231,mendeley,5,2004,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-1.3662629658370942,-3.8580599174485575,-3.089698847661035,-3.8782951960566034,-1.1627717949396739,0
2004-06,0.0058753055118658,-5.136997048080361,mendeley,6,2004,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-1.1684696321841148,-5.020831712388231,-3.8580599174485575,-3.089698847661035,-0.11616533569212972,0
2004-07,0.0102194321134707,-4.583464164094251,mendeley,7,2004,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-1.2006514182216579,-5.136997048080361,-5.020831712388231,-3.8580599174485575,0.5535328839861098,0
2004-08,0.0055307714753348,-5.197427785077729,mendeley,8,2004,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-1.7362195866080605,-4.583464164094251,-5.136997048080361,-5.020831712388231,-0.613963620983478,0
2004-09,0.0153349385448851,-4.177621423720067,mendeley,9,2004,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-1.3551187113849685,-5.197427785077729,-4.583464164094251,-5.136997048080361,1.019806361357662,0
2004-10,0.0116971472240453,-4.448410208422812,mendeley,10,2004,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-1.6561069439904061,-4.177621423720067,-5.197427785077729,-4.583464164094251,-0.27078878470274503,0
2004-11,0.0344046671976041,-3.3695630203909364,mendeley,11,2004,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-0.8823776869786025,-4.448410208422812,-4.177621423720067,-5.197427785077729,1.078847188031876,0
2004-12,0.0734651044923195,-2.610944740701818,mendeley,12,2004,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-0.18198583284574468,-3.3695630203909364,-4.448410208422812,-4.177621423720067,0.7586182796891183,0
2005-01,0.011222315912622,-4.4898509017542985,mendeley,1,2005,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-0.6863446832529818,-2.610944740701818,-3.3695630203909364,-4.448410208422812,-1.8789061610524804,0
2005-02,0.050976174725649,-2.9763968980372573,mendeley,2,2005,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-0.275775994732721,-4.4898509017542985,-2.610944740701818,-3.3695630203909364,1.5134540037170412,0
2005-03,0.0284429420768514,-3.55985519568628,mendeley,3,2005,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-0.6358184701725386,-2.9763968980372573,-4.4898509017542985,-2.610944740701818,-0.5834582976490226,0
2005-04,0.0483029982562099,-3.0302616238496505,mendeley,4,2005,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-0.46437150228510665,-3.55985519568628,-2.9763968980372573,-4.4898509017542985,0.5295935718366294,0
2005-05,0.0331478475981674,-3.406777463455772,mendeley,5,2005,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-0.7771374963543268,-3.0302616238496505,-3.55985519568628,-2.9763968980372573,-0.37651583960612145,0
2005-06,0.0072600170191118,-4.92537296817719,mendeley,6,2005,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-1.1024886293550884,-3.406777463455772,-3.0302616238496505,-3.55985519568628,-1.5185955047214184,0
2005-07,0.0139595747255174,-4.2715895742646754,mendeley,7,2005,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-1.090081010177521,-4.92537296817719,-3.406777463455772,-3.0302616238496505,0.6537833939125148,0
2005-08,0.053793349991952,-2.9226054069621497,mendeley,8,2005,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-0.7775636085157679,-4.2715895742646754,-4.92537296817719,-3.406777463455772,1.3489841673025258,0
2005-09,0.053923566843722,-2.920187645358677,mendeley,9,2005,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-0.7835370235636133,-2.9226054069621497,-4.2715895742646754,-4.92537296817719,0.0024177616034726235,0
2005-10,0.0324920542050497,-3.4267596747597353,mendeley,10,2005,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-1.0795850207778885,-2.920187645358677,-2.9226054069621497,-4.2715895742646754,-0.5065720294010583,0
2005-11,0.106969371780762,-2.235212721187299,mendeley,11,2005,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-0.19531887183901397,-3.4267596747597353,-2.920187645358677,-2.9226054069621497,1.1915469535724363,0
2005-12,0.0087191857383741,-4.7422293093585255,mendeley,12,2005,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-1.0766440099423673,-2.235212721187299,-3.4267596747597353,-2.920187645358677,-2.5070165881712265,0
2006-01,0.0004692465821984,-7.664380034991697,mendeley,1,2006,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-1.7275454066702953,-4.7422293093585255,-2.235212721187299,-3.4267596747597353,-2.9221507256331716,0
2006-02,0.0027130035636024,-5.909698563182761,mendeley,2,2006,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-1.3130458507045828,-7.664380034991697,-4.7422293093585255,-2.235212721187299,1.7546814718089356,0
2006-03,0.0019826426517149,-6.223324147198949,mendeley,3,2006,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-1.6510189783535119,-5.909698563182761,-7.664380034991697,-4.7422293093585255,-0.31362558401618745,0
2006-04,0.0303403824588987,-3.4952756664172058,mendeley,4,2006,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-0.6305049275134799,-6.223324147198949,-5.909698563182761,-7.664380034991697,2.728048480781743,0
2006-05,0.028535453465113,-3.556607948534941,mendeley,5,2006,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-0.8318252213322684,-3.4952756664172058,-6.223324147198949,-5.909698563182761,-0.061332282117735115,0
2006-06,0.011100862431097,-4.500732387103753,mendeley,6,2006,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-0.970092489020086,-3.556607948534941,-3.4952756664172058,-6.223324147198949,-0.9441244385688119,0
2006-07,0.0540449672474384,-2.9179388336349428,mendeley,7,2006,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-0.6101646603958126,-4.500732387103753,-3.556607948534941,-3.4952756664172058,1.58279355346881,0
2006-08,0.0411749140632681,-3.1899260657434363,mendeley,8,2006,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-0.8902179194956602,-2.9179388336349428,-4.500732387103753,-3.556607948534941,-0.2719872321084935,0
2006-09,0.0403724014327427,-3.2096088355401085,mendeley,9,2006,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-0.9150969157996429,-3.1899260657434363,-2.9179388336349428,-4.500732387103753,-0.01968276979667216,0
2006-10,0.0313684906288675,-3.4619513411721976,mendeley,10,2006,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-1.0994438340732937,-3.2096088355401085,-3.1899260657434363,-2.9179388336349428,-0.25234250563208915,0
2006-11,0.0157926266829488,-4.148212050186977,mendeley,11,2006,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-1.353993624486474,-3.4619513411721976,-3.2096088355401085,-3.1899260657434363,-0.6862607090147796,0
2006-12,0.0110048125295539,-4.509422508304113,mendeley,12,2006,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-0.9789177319454729,-4.148212050186977,-3.4619513411721976,-3.2096088355401085,-0.36121045811713604,0
2007-01,0.0025386988963981,-5.976103180804319,mendeley,1,2007,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-1.1738144411850435,-4.509422508304113,-4.148212050186977,-3.4619513411721976,-1.466680672500206,0
2007-02,0.0177886258902906,-4.029195964640167,mendeley,2,2007,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-0.6480652649289869,-5.976103180804319,-4.509422508304113,-4.148212050186977,1.9469072161641519,0
2007-03,0.0278609375431395,-3.580529623360875,mendeley,3,2007,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-0.6436986782259044,-4.029195964640167,-5.976103180804319,-4.509422508304113,0.44866634127929217,0
2007-04,0.0073262954979347,-4.916285143435926,mendeley,4,2007,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-1.138182438488437,-3.580529623360875,-4.029195964640167,-5.976103180804319,-1.3357555200750504,0
2007-05,0.0038464104772914,-5.560614649163098,mendeley,5,2007,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-1.5632822892313394,-4.916285143435926,-3.580529623360875,-4.029195964640167,-0.6443295057271721,0
2007-06,0.0043825558893435,-5.430122960227809,mendeley,6,2007,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-1.2598616025473701,-5.560614649163098,-4.916285143435926,-3.580529623360875,0.1304916889352885,0
2007-07,0.0129304005455845,-4.348174031337616,mendeley,7,2007,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-1.1172328684710136,-5.430122960227809,-5.560614649163098,-4.916285143435926,1.081948928890193,0
2007-08,0.0773491441935672,-2.5594257531738718,mendeley,8,2007,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-0.6245123858906263,-4.348174031337616,-5.430122960227809,-5.560614649163098,1.7887482781637445,0
2007-09,0.0715141313515372,-2.6378601935471493,mendeley,9,2007,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-0.6552016756496843,-2.5594257531738718,-4.348174031337616,-5.430122960227809,-0.07843444037327751,0
2007-10,0.0779926390227518,-2.551140815427275,mendeley,10,2007,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-0.5854694184754876,-2.6378601935471493,-2.5594257531738718,-4.348174031337616,0.08671937811987407,0
2007-11,0.0479734042145007,-3.037108479652351,mendeley,11,2007,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-0.6810150012121455,-2.551140815427275,-2.6378601935471493,-2.5594257531738718,-0.48596766422507587,0
2007-12,0.0348284295959393,-3.3573212545933067,mendeley,12,2007,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-0.4952954026545092,-3.037108479652351,-2.551140815427275,-2.6378601935471493,-0.32021277494095557,0
2008-01,0.0338929909466645,-3.3845470132037883,mendeley,1,2008,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-0.3238206174614905,-3.3573212545933067,-3.037108479652351,-2.551140815427275,-0.0272257586104816,0
2008-02,0.0085255893164532,-4.76468301287815,mendeley,2,2008,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-0.9081471220594702,-3.3845470132037883,-3.3573212545933067,-3.037108479652351,-1.3801359996743616,0
2008-03,0.0032909768229468,-5.716570547741057,mendeley,3,2008,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-1.4578661685938887,-4.76468301287815,-3.3845470132037883,-3.3573212545933067,-0.951887534862907,0
2008-04,0.0038003086361238,-5.572672732378898,mendeley,4,2008,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-1.372687009202874,-5.716570547741057,-4.76468301287815,-3.3845470132037883,0.14389781536215906,0
2008-05,0.02243366934639,-3.7971923082421246,mendeley,5,2008,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-0.91963786700787,-5.572672732378898,-5.716570547741057,-4.76468301287815,1.7754804241367732,0
2008-06,0.132540089139514,-2.0208701122293795,mendeley,6,2008,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-0.19691110130206876,-3.7971923082421246,-5.572672732378898,-5.716570547741057,1.776322196012745,0
2008-07,0.038254143913587,-3.2635033608266113,mendeley,7,2008,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-0.7326793250180296,-2.0208701122293795,-3.7971923082421246,-5.572672732378898,-1.2426332485972318,0
2008-08,0.0499949456736394,-2.9958333451887684,mendeley,8,2008,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-0.8084233369146392,-3.2635033608266113,-2.0208701122293795,-3.7971923082421246,0.2676700156378429,0
2008-09,0.05614381698843,-2.879838702016902,mendeley,9,2008,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-0.7651959247845158,-2.9958333451887684,-3.2635033608266113,-2.0208701122293795,0.11599464317186658,0
2008-10,0.0527830055639852,-2.941565985452329,mendeley,10,2008,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-0.8057880719453525,-2.879838702016902,-2.9958333451887684,-3.2635033608266113,-0.061727283435426994,0
2008-11,0.0533972150221962,-2.929996668790835,mendeley,11,2008,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-0.6161389978209236,-2.941565985452329,-2.879838702016902,-2.9958333451887684,0.011569316661493634,0
2008-12,0.0120346174028878,-4.419967915529572,mendeley,12,2008,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-0.9413670059272043,-2.929996668790835,-2.941565985452329,-2.879838702016902,-1.4899712467387367,0
2009-01,0.0068307179350495,-4.98632534958478,mendeley,1,2009,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-0.8491812906814799,-4.419967915529572,-2.929996668790835,-2.941565985452329,-0.5663574340552078,0
2009-02,0.0018090978865019,-6.314926410435618,mendeley,2,2009,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-1.456341930937404,-4.98632534958478,-4.419967915529572,-2.929996668790835,-1.328601060850838,0
2009-03,0.0054689372118225,-5.2086707925744475,mendeley,3,2009,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-1.2642764932731771,-6.314926410435618,-4.98632534958478,-4.419967915529572,1.1062556178611702,0
2009-04,0.0044401811130364,-5.417059886929516,mendeley,4,2009,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-1.3170919246301676,-5.2086707925744475,-6.314926410435618,-4.98632534958478,-0.20838909435506814,0
2009-05,0.0434633653947319,-3.1358368475418237,mendeley,5,2009,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-0.6782448986254546,-5.417059886929516,-5.2086707925744475,-6.314926410435618,2.281223039387692,0
2009-06,0.0146093758013033,-4.226091709755363,mendeley,6,2009,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-0.8844639191646083,-3.1358368475418237,-5.417059886929516,-5.2086707925744475,-1.0902548622135395,0
2009-07,0.0041989138250812,-5.472929162058047,mendeley,7,2009,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-1.5159977496415302,-4.226091709755363,-3.1358368475418237,-5.417059886929516,-1.2468374523026835,0
2009-08,0.0252533878206007,-3.678794921549361,mendeley,8,2009,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-1.0962371039515981,-5.472929162058047,-4.226091709755363,-3.1358368475418237,1.7941342405086855,0
2009-09,0.0279521819487199,-3.577259980508825,mendeley,9,2009,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-1.0822171773887006,-3.678794921549361,-5.472929162058047,-4.226091709755363,0.10153494104053618,0
2009-10,0.0683082224924509,-2.6837251171282914,mendeley,10,2009,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-0.6602873274236627,-3.577259980508825,-3.678794921549361,-5.472929162058047,0.8935348633805336,0
2009-11,0.0310259932339052,-3.472929902187201,mendeley,11,2009,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-0.9449854434903908,-2.6837251171282914,-3.577259980508825,-3.678794921549361,-0.7892047850589097,0
2009-12,0.0111336719539382,-4.497781163288106,mendeley,12,2009,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-0.9740309961880148,-3.472929902187201,-2.6837251171282914,-3.577259980508825,-1.0248512611009053,0
2010-01,0.0105243663240397,-4.554062012950669,mendeley,1,2010,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-0.7074050209040368,-4.497781163288106,-3.472929902187201,-2.6837251171282914,-0.05628084966256264,0
2010-02,0.0189565806555098,-3.965604090840813,mendeley,2,2010,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-0.625577999278604,-4.554062012950669,-4.497781163288106,-3.472929902187201,0.588457922109856,0
2010-03,0.0132517370841746,-4.323626558988626,mendeley,3,2010,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-0.9269354646913794,-3.965604090840813,-4.554062012950669,-4.497781163288106,-0.358022468147813,0
2010-04,0.0090993623268269,-4.69955083199189,mendeley,4,2010,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,-1.0607507692728138,-4.323626558988626,-3.965604090840813,-4.554062012950669,-0.3759242730032639,0
2010-05,0.0488558361836447,-3.0188814156433117,mendeley,5,2010,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,-0.6355564798369645,-4.69955083199189,-4.323626558988626,-3.965604090840813,1.6806694163485782,0
2010-06,0.0173380147724466,-4.05485374483218,mendeley,6,2010,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,-0.8310746609421844,-3.0188814156433117,-4.69955083199189,-4.323626558988626,-1.0359723291888687,0
2010-07,0.0464411045904155,-3.069570315579333,mendeley,7,2010,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,-0.6639233037020537,-4.05485374483218,-3.0188814156433117,-4.69955083199189,0.9852834292528474,0
2010-08,0.0626220137977262,-2.7706383886138384,mendeley,8,2010,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,-0.7135216454974721,-3.069570315579333,-4.05485374483218,-3.0188814156433117,0.29893192696549464,0
2010-09,0.0208071814593056,-3.8724570413372907,mendeley,9,2010,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,-1.2164025612807376,-2.7706383886138384,-3.069570315579333,-4.05485374483218,-1.1018186527234524,0
2010-10,0.0788126481176411,-2.540681773203073,mendeley,10,2010,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,-0.5795673346029934,-3.8724570413372907,-2.7706383886138384,-3.069570315579333,1.3317752681342179,0
2010-11,0.0623655294938133,-2.774742552166077,mendeley,11,2010,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,-0.5221039281527304,-2.540681773203073,-3.8724570413372907,-2.7706383886138384,-0.23406077896300426,0
2010-12,0.0479665048391537,-3.0372523066641364,mendeley,12,2010,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-0.3609387307624842,-2.774742552166077,-2.540681773203073,-3.8724570413372907,-0.26250975449805924,0
2011-01,0.0039851777385717,-5.525173114904738,mendeley,1,2011,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,-1.0259157478293917,-3.0372523066641364,-2.774742552166077,-2.540681773203073,-2.4879208082406015,1
2011-02,0.0592343922185093,-2.826252939259023,mendeley,2,2011,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,-0.22268230704710115,-5.525173114904738,-3.0372523066641364,-2.774742552166077,2.6989201756457146,1
2011-03,0.0381204292776096,-3.2670049128094294,mendeley,3,2011,1.0,6.123233995736766e-17,-1.8917288103506313,2.6235890644746105,-0.5241964609020069,-2.826252939259023,-5.525173114904738,-3.0372523066641364,-0.4407519735504062,1
2011-04,0.187432378193185,-1.6743371429224814,mendeley,4,2011,0.8660254037844387,-0.4999999999999998,-1.7304673817582232,2.799039638942793,0.02005339190442564,-3.2670049128094294,-2.826252939259023,-5.525173114904738,1.592667769886948,1
2011-05,0.450989510710586,-0.7963111953805047,mendeley,5,2011,0.49999999999999994,-0.8660254037844387,-1.2776179839026194,2.7397461704542265,0.17567568620501736,-1.6743371429224814,-3.2670049128094294,-2.826252939259023,0.8780259475419767,1
2011-06,0.824730352745612,-0.19269879001729234,mendeley,6,2011,1.2246467991473532e-16,-1.0,-1.3893075586296593,3.2073486432381504,0.37308347227392985,-0.7963111953805047,-1.6743371429224814,-3.2670049128094294,0.6036124053632124,1
2011-07,1.05073956963878,0.049494269218597696,mendeley,7,2011,-0.4999999999999997,-0.8660254037844388,-1.1969100651285831,2.820597258762793,0.44189376220761656,-0.19269879001729234,-0.7963111953805047,-1.6743371429224814,0.24219305923589005,1
2011-08,0.966468253827884,-0.034106826369416615,mendeley,8,2011,-0.8660254037844384,-0.5000000000000004,-1.077502327774256,2.3729287983395606,0.4397078842546593,0.049494269218597696,-0.19269879001729234,-0.7963111953805047,-0.08360109558801432,1
2011-09,0.976992631064485,-0.023276168355216568,mendeley,9,2011,-1.0,-1.8369701987210297e-16,-1.1964691620374177,2.199919635554165,0.5332890232541023,-0.034106826369416615,0.049494269218597696,-0.19269879001729234,0.010830658014200047,1
2011-10,0.310134153473294,-1.17075031874951,mendeley,10,2011,-0.8660254037844386,0.5000000000000001,-1.5136344869673162,1.7720931200156225,0.19349105548967047,-0.023276168355216568,-0.034106826369416615,0.049494269218597696,-1.1474741503942936,1
2011-11,0.19680156703253,-1.625559326750756,mendeley,11,2011,-0.5000000000000004,0.8660254037844384,-1.9127366597082123,1.6510235720841067,0.17393896599244124,-1.17075031874951,-0.023276168355216568,-0.034106826369416615,-0.4548090080012459,1
2011-12,0.0898893033670254,-2.4091763171404743,mendeley,12,2011,-2.4492935982947064e-16,1.0,-2.1774120159275543,2.382233374955818,-0.09728866350771297,-1.625559326750756,-1.17075031874951,-0.023276168355216568,-0.7836169903897183,1
2012-01,0.113148590952328,-2.1790533510601957,mendeley,1,2012,0.49999999999999994,0.8660254037844387,-2.3972465235340255,3.0489117629675784,0.07156427913855308,-2.4091763171404743,-1.625559326750756,-1.17075031874951,0.2301229660802786,1
2012-02,0.233988832763493,-1.4524818837224531,mendeley,2,2012,0.8660254037844386,0.5000000000000001,-2.1965283036696674,2.827906015254989,0.2631086096686012,-2.1790533510601957,-2.4091763171404743,-1.625559326750756,0.7265714673377426,1
